1350,247.5,5,10000,10038.19838,0.5,0.5,0,0
1350,247.5,15,10000,10352.7618,0.5,0.5,0,0
1350,247.5,25,10000,11033.77919,0.5,0.5,0,0
1350,247.5,35,10000,12207.74589,0.5,0.5,0,0
1350,247.5,45,10000,14142.13562,0.5,0.5,0,0
1350,247.5,55,10000,17434.46796,0.5,0.5,0,0
1350,247.5,65,10000,23662.01583,0.5,0.5,0,0
1350,292.5,5,10000,10038.19838,0.5,0.5,0,0
1350,292.5,15,10000,10352.7618,0.5,0.5,0,0
1350,292.5,25,10000,11033.77919,0.5,0.5,0,0
1350,292.5,35,10000,12207.74589,0.5,0.5,0,0
1350,292.5,45,10000,14142.13562,0.5,0.5,0,0
1350,292.5,55,10000,17434.46796,0.5,0.5,0,0
1350,292.5,65,10000,23662.01583,0.5,0.5,0,0
1350,337.5,5,10000,10038.19838,0.5,0.5,0,0
1350,337.5,15,10000,10352.7618,0.5,0.5,0,0
1350,337.5,25,10000,11033.77919,0.5,0.5,0,0
1350,337.5,35,10000,12207.74589,0.5,0.5,0,0
1350,337.5,45,10000,14142.13562,0.5,0.5,0,0
1350,337.5,55,10000,17434.46796,0.5,0.5,0,0
1350,337.5,65,10000,23662.01583,0.5,0.5,0,0
1450,22.5,5,10000,10038.19838,0.5,0.5,0,0
1450,22.5,15,10000,10352.7618,0.5,0.5,0,0
1450,22.5,25,10000,11033.77919,0.5,0.5,0,0
1450,22.5,35,10000,12207.74589,0.5,0.5,0,0
1450,22.5,45,10000,14142.13562,0.5,0.5,0,0
1450,22.5,55,10000,17434.46796,0.5,0.5,0,0
1450,22.5,65,10000,23662.01583,0.5,0.5,0,0
1450,67.5,5,10000,10038.19838,0.5,0.5,0,0
1450,67.5,15,10000,10352.7618,0.5,0.5,0,0
1450,67.5,25,10000,11033.77919,0.5,0.5,0,0
1450,67.5,35,10000,12207.74589,0.5,0.5,0,0
1450,67.5,45,10000,14142.13562,0.5,0.5,0,0
1450,67.5,55,10000,17434.46796,0.5,0.5,0,0
1450,67.5,65,10000,23662.01583,0.5,0.5,0,0
1450,112.5,5,10000,10038.19838,0.5,0.5,0,0
1450,112.5,15,10000,10352.7618,0.5,0.5,0,0
1450,112.5,25,10000,11033.77919,0.5,0.5,0,0
1450,112.5,35,10000,12207.74589,0.5,0.5,0,0
1450,112.5,45,10000,14142.13562,0.5,0.5,0,0
1450,112.5,55,10000,17434.46796,0.5,0.5,0,0
1450,112.5,65,10000,23662.01583,0.5,0.5,0,0
1450,157.5,5,10000,10038.19838,0.5,0.5,0,0
1450,157.5,15,10000,10352.7618,0.5,0.5,0,0
1450,157.5,25,10000,11033.77919,0.5,0.5,0,0
1450,157.5,35,10000,12207.74589,0.5,0.5,0,0
1450,157.5,45,10000,14142.13562,0.5,0.5,0,0
1450,157.5,55,10000,17434.46796,0.5,0.5,0,0
1450,157.5,65,10000,23662.01583,0.5,0.5,0,0
1450,202.5,5,10000,10038.19838,0.5,0.5,0,0
1450,202.5,15,10000,10352.7618,0.5,0.5,0,0
1450,202.5,25,10000,11033.77919,0.5,0.5,0,0
1450,202.5,35,10000,12207.74589,0.5,0.5,0,0
1450,202.5,45,10000,14142.13562,0.5,0.5,0,0
1450,202.5,55,10000,17434.46796,0.5,0.5,0,0
1450,202.5,65,10000,23662.01583,0.5,0.5,0,0
1450,247.5,5,10000,10038.19838,0.5,0.5,0,0
1450,247.5,15,10000,10352.7618,0.5,0.5,0,0
1450,247.5,25,10000,11033.77919,0.5,0.5,0,0
1450,247.5,35,10000,12207.74589,0.5,0.5,0,0
1450,247.5,45,10000,14142.13562,0.5,0.5,0,0
1450,247.5,55,10000,17434.46796,0.5,0.5,0,0
1450,247.5,65,10000,23662.01583,0.5,0.5,0,0
1450,292.5,5,10000,10038.19838,0.5,0.5,0,0
1450,292.5,15,10000,10352.7618,0.5,0.5,0,0
1450,292.5,25,10000,11033.77919,0.5,0.5,0,0
1450,292.5,35,10000,12207.74589,0.5,0.5,0,0
1450,292.5,45,10000,14142.13562,0.5,0.5,0,0
1450,292.5,55,10000,17434.46796,0.5,0.5,0,0
1450,292.5,65,10000,23662.01583,0.5,0.5,0,0
1450,337.5,5,10000,10038.19838,0.5,0.5,0,0
1450,337.5,15,10000,10352.7618,0.5,0.5,0,0
1450,337.5,25,10000,11033.77919,0.5,0.5,0,0
1450,337.5,35,10000,12207.74589,0.5,0.5,0,0
1450,337.5,45,10000,14142.13562,0.5,0.5,0,0
1450,337.5,55,10000,17434.46796,0.5,0.5,0,0
1450,337.5,65,10000,23662.01583,0.5,0.5,0,0
1550,22.5,5,10000,10038.19838,0.5,0.5,0,0
1550,22.5,15,10000,10352.7618,0.5,0.5,0,0
1550,22.5,25,10000,11033.77919,0.5,0.5,0,0
1550,22.5,35,10000,12207.74589,0.5,0.5,0,0
1550,22.5,45,10000,14142.13562,0.5,0.5,0,0
1550,22.5,55,10000,17434.46796,0.5,0.5,0,0
1550,22.5,65,10000,23662.01583,0.5,0.5,0,0
1550,67.5,5,10000,10038.19838,0.5,0.5,0,0
1550,67.5,15,10000,10352.7618,0.5,0.5,0,0
1550,67.5,25,10000,11033.77919,0.5,0.5,0,0
1550,67.5,35,10000,12207.74589,0.5,0.5,0,0
1550,67.5,45,10000,14142.13562,0.5,0.5,0,0
1550,67.5,55,10000,17434.46796,0.5,0.5,0,0
1550,67.5,65,10000,23662.01583,0.5,0.5,0,0
1550,112.5,5,10000,10038.19838,0.5,0.5,0,0
1550,112.5,15,10000,10352.7618,0.5,0.5,0,0
1550,112.5,25,10000,11033.77919,0.5,0.5,0,0
1550,112.5,35,10000,12207.74589,0.5,0.5,0,0
1550,112.5,45,10000,14142.13562,0.5,0.5,0,0
1550,112.5,55,10000,17434.46796,0.5,0.5,0,0
1550,112.5,65,10000,23662.01583,0.5,0.5,0,0
1550,157.5,5,10000,10038.19838,0.5,0.5,0,0
1550,157.5,15,10000,10352.7618,0.5,0.5,0,0
1550,157.5,25,10000,11033.77919,0.5,0.5,0,0
1550,157.5,35,10000,12207.74589,0.5,0.5,0,0
1550,157.5,45,10000,14142.13562,0.5,0.5,0,0
1550,157.5,55,10000,17434.46796,0.5,0.5,0,0
1550,157.5,65,10000,23662.01583,0.5,0.5,0,0
1550,202.5,5,10000,10038.19838,0.5,0.5,0,0
1550,202.5,15,10000,10352.7618,0.5,0.5,0,0
1550,202.5,25,10000,11033.77919,0.5,0.5,0,0
1550,202.5,35,10000,12207.74589,0.5,0.5,0,0
1550,202.5,45,10000,14142.13562,0.5,0.5,0,0
1550,202.5,55,10000,17434.46796,0.5,0.5,0,0
1550,202.5,65,10000,23662.01583,0.5,0.5,0,0
1550,247.5,5,10000,10038.19838,0.5,0.5,0,0
1550,247.5,15,10000,10352.7618,0.5,0.5,0,0
1550,247.5,25,10000,11033.77919,0.5,0.5,0,0
1550,247.5,35,10000,12207.74589,0.5,0.5,0,0
1550,247.5,45,10000,14142.13562,0.5,0.5,0,0
1550,247.5,55,10000,17434.46796,0.5,0.5,0,0
1550,247.5,65,10000,23662.01583,0.5,0.5,0,0
1550,292.5,5,10000,10038.19838,0.5,0.5,0,0
1550,292.5,15,10000,10352.7618,0.5,0.5,0,0
1550,292.5,25,10000,11033.77919,0.5,0.5,0,0
1550,292.5,35,10000,12207.74589,0.5,0.5,0,0
1550,292.5,45,10000,14142.13562,0.5,0.5,0,0
1550,292.5,55,10000,17434.46796,0.5,0.5,0,0
1550,292.5,65,10000,23662.01583,0.5,0.5,0,0
1550,337.5,5,10000,10038.19838,0.5,0.5,0,0
1550,337.5,15,10000,10352.7618,0.5,0.5,0,0
1550,337.5,25,10000,11033.77919,0.5,0.5,0,0
1550,337.5,35,10000,12207.74589,0.5,0.5,0,0
1550,337.5,45,10000,14142.13562,0.5,0.5,0,0
1550,337.5,55,10000,17434.46796,0.5,0.5,0,0
1550,337.5,65,10000,23662.01583,0.5,0.5,0,0
1650,22.5,5,10000,10038.19838,0.5,0.5,0,0
1650,22.5,15,10000,10352.7618,0.5,0.5,0,0
1650,22.5,25,10000,11033.77919,0.5,0.5,0,0
1650,22.5,35,10000,12207.74589,0.5,0.5,0,0
1650,22.5,45,10000,14142.13562,0.5,0.5,0,0
1650,22.5,55,10000,17434.46796,0.5,0.5,0,0
1650,22.5,65,10000,23662.01583,0.5,0.5,0,0
1650,67.5,5,10000,10038.19838,0.5,0.5,0,0
1650,67.5,15,10000,10352.7618,0.5,0.5,0,0
1650,67.5,25,10000,11033.77919,0.5,0.5,0,0
1650,67.5,35,10000,12207.74589,0.5,0.5,0,0
1650,67.5,45,10000,14142.13562,0.5,0.5,0,0
1650,67.5,55,10000,17434.46796,0.5,0.5,0,0
1650,67.5,65,10000,23662.01583,0.5,0.5,0,0
1650,112.5,5,10000,10038.19838,0.5,0.5,0,0
1650,112.5,15,10000,10352.7618,0.5,0.5,0,0
1650,112.5,25,10000,11033.77919,0.5,0.5,0,0
1650,112.5,35,10000,12207.74589,0.5,0.5,0,0
1650,112.5,45,10000,14142.13562,0.5,0.5,0,0
1650,112.5,55,10000,17434.46796,0.5,0.5,0,0
1650,112.5,65,10000,23662.01583,0.5,0.5,0,0
1650,157.5,5,10000,10038.19838,0.5,0.5,0,0
1650,157.5,15,10000,10352.7618,0.5,0.5,0,0
1650,157.5,25,10000,11033.77919,0.5,0.5,0,0
1650,157.5,35,10000,12207.74589,0.5,0.5,0,0
1650,157.5,45,10000,14142.13562,0.5,0.5,0,0
1650,157.5,55,10000,17434.46796,0.5,0.5,0,0
1650,157.5,65,10000,23662.01583,0.5,0.5,0,0
1650,202.5,5,10000,10038.19838,0.5,0.5,0,0
1650,202.5,15,10000,10352.7618,0.5,0.5,0,0
1650,202.5,25,10000,11033.77919,0.5,0.5,0,0
1650,202.5,35,10000,12207.74589,0.5,0.5,0,0
1650,202.5,45,10000,14142.13562,0.5,0.5,0,0
1650,202.5,55,10000,17434.46796,0.5,0.5,0,0
1650,202.5,65,10000,23662.01583,0.5,0.5,0,0
1650,247.5,5,10000,10038.19838,0.5,0.5,0,0
1650,247.5,15,10000,10352.7618,0.5,0.5,0,0
1650,247.5,25,10000,11033.77919,0.5,0.5,0,0
1650,247.5,35,10000,12207.74589,0.5,0.5,0,0
1650,247.5,45,10000,14142.13562,0.5,0.5,0,0
1650,247.5,55,10000,17434.46796,0.5,0.5,0,0
1650,247.5,65,10000,23662.01583,0.5,0.5,0,0
1650,292.5,5,10000,10038.19838,0.5,0.5,0,0
1650,292.5,15,10000,10352.7618,0.5,0.5,0,0
1650,292.5,25,10000,11033.77919,0.5,0.5,0,0
1650,292.5,35,10000,12207.74589,0.5,0.5,0,0
1650,292.5,45,10000,14142.13562,0.5,0.5,0,0
1650,292.5,55,10000,17434.46796,0.5,0.5,0,0
1650,292.5,65,10000,23662.01583,0.5,0.5,0,0
1650,337.5,5,10000,10038.19838,0.5,0.5,0,0
1650,337.5,15,10000,10352.7618,0.5,0.5,0,0
1650,337.5,25,10000,11033.77919,0.5,0.5,0,0
1650,337.5,35,10000,12207.74589,0.5,0.5,0,0
1650,337.5,45,10000,14142.13562,0.5,0.5,0,0
1650,337.5,55,10000,17434.46796,0.5,0.5,0,0
1650,337.5,65,10000,23662.01583,0.5,0.5,0,0
1750,22.5,5,10000,10038.19838,0.5,0.5,0,0
1750,22.5,15,10000,10352.7618,0.5,0.5,0,0
1750,22.5,25,10000,11033.77919,0.5,0.5,0,0
1750,22.5,35,10000,12207.74589,0.5,0.5,0,0
1750,22.5,45,10000,14142.13562,0.5,0.5,0,0
1750,22.5,55,10000,17434.46796,0.5,0.5,0,0
1750,22.5,65,10000,23662.01583,0.5,0.5,0,0
1750,67.5,5,10000,10038.19838,0.5,0.5,0,0
1750,67.5,15,10000,10352.7618,0.5,0.5,0,0
1750,67.5,25,10000,11033.77919,0.5,0.5,0,0
1750,67.5,35,10000,12207.74589,0.5,0.5,0,0
1750,67.5,45,10000,14142.13562,0.5,0.5,0,0
1750,67.5,55,10000,17434.46796,0.5,0.5,0,0
1750,67.5,65,10000,23662.01583,0.5,0.5,0,0
1750,112.5,5,10000,10038.19838,0.5,0.5,0,0
1750,112.5,15,10000,10352.7618,0.5,0.5,0,0
1750,112.5,25,10000,11033.77919,0.5,0.5,0,0
1750,112.5,35,10000,12207.74589,0.5,0.5,0,0
1750,112.5,45,10000,14142.13562,0.5,0.5,0,0
1750,112.5,55,10000,17434.46796,0.5,0.5,0,0
1750,112.5,65,10000,23662.01583,0.5,0.5,0,0
1750,157.5,5,10000,10038.19838,0.5,0.5,0,0
1750,157.5,15,10000,10352.7618,0.5,0.5,0,0
1750,157.5,25,10000,11033.77919,0.5,0.5,0,0
1750,157.5,35,10000,12207.74589,0.5,0.5,0,0
1750,157.5,45,10000,14142.13562,0.5,0.5,0,0
1750,157.5,55,10000,17434.46796,0.5,0.5,0,0
1750,157.5,65,10000,23662.01583,0.5,0.5,0,0
1750,202.5,5,10000,10038.19838,0.5,0.5,0,0
1750,202.5,15,10000,10352.7618,0.5,0.5,0,0
1750,202.5,25,10000,11033.77919,0.5,0.5,0,0
1750,202.5,35,10000,12207.74589,0.5,0.5,0,0
1750,202.5,45,10000,14142.13562,0.5,0.5,0,0
1750,202.5,55,10000,17434.46796,0.5,0.5,0,0
1750,202.5,65,10000,23662.01583,0.5,0.5,0,0
1750,247.5,5,10000,10038.19838,0.5,0.5,0,0
1750,247.5,15,10000,10352.7618,0.5,0.5,0,0
1750,247.5,25,10000,11033.77919,0.5,0.5,0,0
1750,247.5,35,10000,12207.74589,0.5,0.5,0,0
1750,247.5,45,10000,14142.13562,0.5,0.5,0,0
1750,247.5,55,10000,17434.46796,0.5,0.5,0,0
1750,247.5,65,10000,23662.01583,0.5,0.5,0,0
1750,292.5,5,10000,10038.19838,0.5,0.5,0,0
1750,292.5,15,10000,10352.7618,0.5,0.5,0,0
1750,292.5,25,10000,11033.77919,0.5,0.5,0,0
1750,292.5,35,10000,12207.74589,0.5,0.5,0,0
1750,292.5,45,10000,14142.13562,0.5,0.5,0,0
1750,292.5,55,10000,17434.46796,0.5,0.5,0,0
1750,292.5,65,10000,23662.01583,0.5,0.5,0,0
1750,337.5,5,10000,10038.19838,0.5,0.5,0,0
1750,337.5,15,10000,10352.7618,0.5,0.5,0,0
1750,337.5,25,10000,11033.77919,0.5,0.5,0,0
1750,337.5,35,10000,12207.74589,0.5,0.5,0,0
1750,337.5,45,10000,14142.13562,0.5,0.5,0,0
1750,337.5,55,10000,17434.46796,0.5,0.5,0,0
1750,337.5,65,10000,23662.01583,0.5,0.5,0,0
1850,22.5,5,10000,10038.19838,0.5,0.5,0,0
1850,22.5,15,10000,10352.7618,0.5,0.5,0,0
1850,22.5,25,10000,11033.77919,0.5,0.5,0,0
1850,22.5,35,10000,12207.74589,0.5,0.5,0,0
1850,22.5,45,10000,14142.13562,0.5,0.5,0,0
1850,22.5,55,10000,17434.46796,0.5,0.5,0,0
1850,22.5,65,10000,23662.01583,0.5,0.5,0,0
1850,67.5,5,10000,10038.19838,0.5,0.5,0,0
1850,67.5,15,10000,10352.7618,0.5,0.5,0,0
1850,67.5,25,10000,11033.77919,0.5,0.5,0,0
1850,67.5,35,10000,12207.74589,0.5,0.5,0,0
1850,67.5,45,10000,14142.13562,0.5,0.5,0,0
1850,67.5,55,10000,17434.46796,0.5,0.5,0,0
1850,67.5,65,10000,23662.01583,0.5,0.5,0,0
1850,112.5,5,10000,10038.19838,0.5,0.5,0,0
1850,112.5,15,10000,10352.7618,0.5,0.5,0,0
1850,112.5,25,10000,11033.77919,0.5,0.5,0,0
1850,112.5,35,10000,12207.74589,0.5,0.5,0,0
1850,112.5,45,10000,14142.13562,0.5,0.5,0,0
1850,112.5,55,10000,17434.46796,0.5,0.5,0,0
1850,112.5,65,10000,23662.01583,0.5,0.5,0,0
1850,157.5,5,10000,10038.19838,0.5,0.5,0,0
1850,157.5,15,10000,10352.7618,0.5,0.5,0,0
1850,157.5,25,10000,11033.77919,0.5,0.5,0,0
1850,157.5,35,10000,12207.74589,0.5,0.5,0,0
1850,157.5,45,10000,14142.13562,0.5,0.5,0,0
1850,157.5,55,10000,17434.46796,0.5,0.5,0,0
1850,157.5,65,10000,23662.01583,0.5,0.5,0,0
1850,202.5,5,10000,10038.19838,0.5,0.5,0,0
1850,202.5,15,10000,10352.7618,0.5,0.5,0,0
1850,202.5,25,10000,11033.77919,0.5,0.5,0,0
1850,202.5,35,10000,12207.74589,0.5,0.5,0,0
1850,202.5,45,10000,14142.13562,0.5,0.5,0,0
1850,202.5,55,10000,17434.46796,0.5,0.5,0,0
1850,202.5,65,10000,23662.01583,0.5,0.5,0,0
1850,247.5,5,10000,10038.19838,0.5,0.5,0,0
1850,247.5,15,10000,10352.7618,0.5,0.5,0,0
1850,247.5,25,10000,11033.77919,0.5,0.5,0,0
1850,247.5,35,10000,12207.74589,0.5,0.5,0,0
1850,247.5,45,10000,14142.13562,0.5,0.5,0,0
1850,247.5,55,10000,17434.46796,0.5,0.5,0,0
1850,247.5,65,10000,23662.01583,0.5,0.5,0,0
1850,292.5,5,10000,10038.19838,0.5,0.5,0,0
1850,292.5,15,10000,10352.7618,0.5,0.5,0,0
1850,292.5,25,10000,11033.77919,0.5,0.5,0,0
1850,292.5,35,10000,12207.74589,0.5,0.5,0,0
1850,292.5,45,10000,14142.13562,0.5,0.5,0,0
1850,292.5,55,10000,17434.46796,0.5,0.5,0,0
1850,292.5,65,10000,23662.01583,0.5,0.5,0,0
1850,337.5,5,10000,10038.19838,0.5,0.5,0,0
1850,337.5,15,10000,10352.7618,0.5,0.5,0,0
1850,337.5,25,10000,11033.77919,0.5,0.5,0,0
1850,337.5,35,10000,12207.74589,0.5,0.5,0,0
1850,337.5,45,10000,14142.13562,0.5,0.5,0,0
1850,337.5,55,10000,17434.46796,0.5,0.5,0,0
1850,337.5,65,10000,23662.01583,0.5,0.5,0,0
1950,22.5,5,10000,10038.19838,0.5,0.5,0,0
1950,22.5,15,10000,10352.7618,0.5,0.5,0,0
1950,22.5,25,10000,11033.77919,0.5,0.5,0,0
1950,22.5,35,10000,12207.74589,0.5,0.5,0,0
1950,22.5,45,10000,14142.13562,0.5,0.5,0,0
1950,22.5,55,10000,17434.46796,0.5,0.5,0,0
1950,22.5,65,10000,23662.01583,0.5,0.5,0,0
1950,67.5,5,10000,10038.19838,0.5,0.5,0,0
1950,67.5,15,10000,10352.7618,0.5,0.5,0,0
1950,67.5,25,10000,11033.77919,0.5,0.5,0,0
1950,67.5,35,10000,12207.74589,0.5,0.5,0,0
1950,67.5,45,10000,14142.13562,0.5,0.5,0,0
1950,67.5,55,10000,17434.46796,0.5,0.5,0,0
1950,67.5,65,10000,23662.01583,0.5,0.5,0,0
1950,112.5,5,10000,10038.19838,0.5,0.5,0,0
1950,112.5,15,10000,10352.7618,0.5,0.5,0,0
1950,112.5,25,10000,11033.77919,0.5,0.5,0,0
1950,112.5,35,10000,12207.74589,0.5,0.5,0,0
1950,112.5,45,10000,14142.13562,0.5,0.5,0,0
1950,112.5,55,10000,17434.46796,0.5,0.5,0,0
1950,112.5,65,10000,23662.01583,0.5,0.5,0,0
1950,157.5,5,10000,10038.19838,0.5,0.5,0,0
1950,157.5,15,10000,10352.7618,0.5,0.5,0,0
1950,157.5,25,10000,11033.77919,0.5,0.5,0,0
1950,157.5,35,10000,12207.74589,0.5,0.5,0,0
1950,157.5,45,10000,14142.13562,0.5,0.5,0,0
1950,157.5,55,10000,17434.46796,0.5,0.5,0,0
1950,157.5,65,10000,23662.01583,0.5,0.5,0,0
1950,202.5,5,10000,10038.19838,0.5,0.5,0,0
1950,202.5,15,10000,10352.7618,0.5,0.5,0,0
1950,202.5,25,10000,11033.77919,0.5,0.5,0,0
1950,202.5,35,10000,12207.74589,0.5,0.5,0,0
1950,202.5,45,10000,14142.13562,0.5,0.5,0,0
1950,202.5,55,10000,17434.46796,0.5,0.5,0,0
1950,202.5,65,10000,23662.01583,0.5,0.5,0,0
1950,247.5,5,10000,10038.19838,0.5,0.5,0,0
1950,247.5,15,10000,10352.7618,0.5,0.5,0,0
1950,247.5,25,10000,11033.77919,0.5,0.5,0,0
1950,247.5,35,10000,12207.74589,0.5,0.5,0,0
1950,247.5,45,10000,14142.13562,0.5,0.5,0,0
1950,247.5,55,10000,17434.46796,0.5,0.5,0,0
1950,247.5,65,10000,23662.01583,0.5,0.5,0,0
1950,292.5,5,10000,10038.19838,0.5,0.5,0,0
1950,292.5,15,10000,10352.7618,0.5,0.5,0,0
1950,292.5,25,10000,11033.77919,0.5,0.5,0,0
1950,292.5,35,10000,12207.74589,0.5,0.5,0,0
1950,292.5,45,10000,14142.13562,0.5,0.5,0,0
1950,292.5,55,10000,17434.46796,0.5,0.5,0,0
1950,292.5,65,10000,23662.01583,0.5,0.5,0,0
1950,337.5,5,10000,10038.19838,0.5,0.5,0,0
1950,337.5,15,10000,10352.7618,0.5,0.5,0,0
1950,337.5,25,10000,11033.77919,0.5,0.5,0,0
1950,337.5,35,10000,12207.74589,0.5,0.5,0,0
1950,337.5,45,10000,14142.13562,0.5,0.5,0,0
1950,337.5,55,10000,17434.46796,0.5,0.5,0,0
1950,337.5,65,10000,23662.01583,0.5,0.5,0,0
2050,22.5,5,10000,10038.19838,0.5,0.5,0,0
2050,22.5,15,10000,10352.7618,0.5,0.5,0,0
2050,22.5,25,10000,11033.77919,0.5,0.5,0,0
2050,22.5,35,10000,12207.74589,0.5,0.5,0,0
2050,22.5,45,10000,14142.13562,0.5,0.5,0,0
2050,22.5,55,10000,17434.46796,0.5,0.5,0,0
2050,22.5,65,10000,23662.01583,0.5,0.5,0,0
2050,67.5,5,10000,10038.19838,0.5,0.5,0,0
2050,67.5,15,10000,10352.7618,0.5,0.5,0,0
2050,67.5,25,10000,11033.77919,0.5,0.5,0,0
2050,67.5,35,10000,12207.74589,0.5,0.5,0,0
2050,67.5,45,10000,14142.13562,0.5,0.5,0,0
2050,67.5,55,10000,17434.46796,0.5,0.5,0,0
2050,67.5,65,10000,23662.01583,0.5,0.5,0,0
2050,112.5,5,10000,10038.19838,0.5,0.5,0,0
2050,112.5,15,10000,10352.7618,0.5,0.5,0,0
2050,112.5,25,10000,11033.77919,0.5,0.5,0,0
2050,112.5,35,10000,12207.74589,0.5,0.5,0,0
2050,112.5,45,10000,14142.13562,0.5,0.5,0,0
2050,112.5,55,10000,17434.46796,0.5,0.5,0,0
2050,112.5,65,10000,23662.01583,0.5,0.5,0,0
2050,157.5,5,10000,10038.19838,0.5,0.5,0,0
2050,157.5,15,10000,10352.7618,0.5,0.5,0,0
2050,157.5,25,10000,11033.77919,0.5,0.5,0,0
2050,157.5,35,10000,12207.74589,0.5,0.5,0,0
2050,157.5,45,10000,14142.13562,0.5,0.5,0,0
2050,157.5,55,10000,17434.46796,0.5,0.5,0,0
2050,157.5,65,10000,23662.01583,0.5,0.5,0,0
2050,202.5,5,10000,10038.19838,0.5,0.5,0,0
2050,202.5,15,10000,10352.7618,0.5,0.5,0,0
2050,202.5,25,10000,11033.77919,0.5,0.5,0,0
2050,202.5,35,10000,12207.74589,0.5,0.5,0,0
2050,202.5,45,10000,14142.13562,0.5,0.5,0,0
2050,202.5,55,10000,17434.46796,0.5,0.5,0,0
2050,202.5,65,10000,23662.01583,0.5,0.5,0,0
2050,247.5,5,10000,10038.19838,0.5,0.5,0,0
2050,247.5,15,10000,10352.7618,0.5,0.5,0,0
2050,247.5,25,10000,11033.77919,0.5,0.5,0,0
2050,247.5,35,10000,12207.74589,0.5,0.5,0,0
2050,247.5,45,10000,14142.13562,0.5,0.5,0,0
2050,247.5,55,10000,17434.46796,0.5,0.5,0,0
2050,247.5,65,10000,23662.01583,0.5,0.5,0,0
2050,292.5,5,10000,10038.19838,0.5,0.5,0,0
2050,292.5,15,10000,10352.7618,0.5,0.5,0,0
2050,292.5,25,10000,11033.77919,0.5,0.5,0,0
2050,292.5,35,10000,12207.74589,0.5,0.5,0,0
2050,292.5,45,10000,14142.13562,0.5,0.5,0,0
2050,292.5,55,10000,17434.46796,0.5,0.5,0,0
2050,292.5,65,10000,23662.01583,0.5,0.5,0,0
2050,337.5,5,10000,10038.19838,0.5,0.5,0,0
2050,337.5,15,10000,10352.7618,0.5,0.5,0,0
2050,337.5,25,10000,11033.77919,0.5,0.5,0,0
2050,337.5,35,10000,12207.74589,0.5,0.5,0,0
2050,337.5,45,10000,14142.13562,0.5,0.5,0,0
2050,337.5,55,10000,17434.46796,0.5,0.5,0,0
2050,337.5,65,10000,23662.01583,0.5,0.5,0,0
2150,22.5,5,10000,10038.19838,0.5,0.5,0,0
2150,22.5,15,10000,10352.7618,0.5,0.5,0,0
2150,22.5,25,10000,11033.77919,0.5,0.5,0,0
2150,22.5,35,10000,12207.74589,0.5,0.5,0,0
2150,22.5,45,10000,14142.13562,0.5,0.5,0,0
2150,22.5,55,10000,17434.46796,0.5,0.5,0,0
2150,22.5,65,10000,23662.01583,0.5,0.5,0,0
2150,67.5,5,10000,10038.19838,0.5,0.5,0,0
2150,67.5,15,10000,10352.7618,0.5,0.5,0,0
2150,67.5,25,10000,11033.77919,0.5,0.5,0,0
2150,67.5,35,10000,12207.74589,0.5,0.5,0,0
2150,67.5,45,10000,14142.13562,0.5,0.5,0,0
2150,67.5,55,10000,17434.46796,0.5,0.5,0,0
2150,67.5,65,10000,23662.01583,0.5,0.5,0,0
2150,112.5,5,10000,10038.19838,0.5,0.5,0,0
2150,112.5,15,10000,10352.7618,0.5,0.5,0,0
2150,112.5,25,10000,11033.77919,0.5,0.5,0,0
2150,112.5,35,10000,12207.74589,0.5,0.5,0,0
