1990,1,20,0,24,15,17,92,7.6,0,30,422,94,nan,nan,869.5899082,1,0,2.6
1990,1,21,0,23.6,11.4,15.5,92,3.6,0,30,422,94,nan,nan,867.3899082,1,0,nan
1990,1,22,0,21,13.6,16.3,95,3.2,0,30,422,94,nan,nan,870.8899082,1,1,2.3
1990,1,23,0,23.4,14,17.1,92,8.2,0,30,422,94,nan,nan,870.2899082,1,14.4,4
1990,1,24,0,22,9.4,16,84,0.3,0,30,422,94,nan,nan,868.7899082,1,3.6,3.7
1990,1,25,0,24.6,7.2,15.7,83,9.3,0,30,422,94,nan,nan,869.5899082,1,0,3.3
1990,1,26,0,18.5,13.4,14.8,98,2.4,0,30,422,94,nan,nan,872.7899082,1,31.3,4.8
1990,1,27,0,20.8,12.8,14.6,97,4.4,0,30,422,94,nan,nan,871.4899082,1,12.2,1.8
1990,1,28,0,22.6,14.8,17.7,91,7.9,0,30,422,94,nan,nan,870.2899082,1,3,4.7
1990,1,29,0,20.8,13.6,16.3,98,0.5,0,30,422,94,nan,nan,872.4899082,1,0,4.3
1990,1,30,0,21.8,13.4,17.2,91,6,0,30,422,94,nan,nan,869.1899082,1,5.3,2
1990,1,31,0,22.6,15,17.2,93,1.9,0,30,422,94,nan,nan,869.9899082,1,0,nan
1990,2,1,0,24.2,13.2,18.3,91,3.6,0,75,509,194,nan,nan,870.0899082,1,0,2
1990,2,2,0,25.8,12.2,19,88,9.8,0,75,509,194,nan,nan,869.7899082,1,0,2
1990,2,3,0,28.6,14.8,20.1,85,8.8,0,75,509,194,nan,nan,869.4899082,1,0,4
1990,2,4,0,21.6,11.8,15.7,96,3.5,0,75,509,194,nan,nan,870.9899082,1,16,3.2
1990,2,5,0,22.6,13.2,17.6,93,4,0,75,509,194,nan,nan,868.7899082,1,2.4,0.3
1990,2,6,0,24,6,15.1,91,9.4,0,75,509,194,nan,nan,872.0899082,1,0,4.1
1990,2,7,0,21.4,9.4,15,90,2.3,0,75,509,194,nan,nan,872.4899082,1,0,3.8
1990,2,8,0,22.6,9,16.1,87,6.3,0,75,509,194,nan,nan,869.0899082,1,0,1.5
1990,2,9,0,24.2,10.4,16.9,90,7.3,0,75,509,194,nan,nan,867.4899082,1,0,2.5
1990,2,10,0,28.4,11,19.4,78,10.5,0,75,509,194,nan,nan,868.9899082,1,5,0.8
1990,2,11,0,23.4,12,19.8,89,8.8,0,75,509,194,nan,nan,871.6899082,1,9.8,0.7
1990,2,12,0,19,12.6,14.9,97,0,0,75,509,194,nan,nan,872.0899082,1,2.9,2.8
1990,2,13,0,24,13.4,17.2,92,3.7,0,75,509,194,nan,nan,871.6899082,1,0,0
1990,2,14,0,28.4,13,20.3,92,10.4,0,75,509,194,nan,nan,869.9899082,1,0,1.5
1990,2,15,0,27,12.4,19.9,82,9.4,0,75,509,194,nan,nan,869.9899082,1,0,4.2
1990,2,16,0,28.4,12,20.3,80,10.4,0,75,509,194,nan,nan,870.6899082,1,0,0.7
1990,2,17,0,24.4,14.4,19.7,85,8.2,0,75,509,194,nan,nan,869.2899082,1,0,3.3
1990,2,18,0,24.4,13.4,17.2,85,7,0,75,509,194,nan,nan,872.9899082,1,0,1.6
1990,2,19,0,24.4,6,15.2,90,9.5,0,75,509,194,nan,nan,871.6899082,1,0,4.9
1990,2,20,0,23.4,8,16.5,89,8.5,0,75,509,194,nan,nan,871.5899082,1,0,3
1990,2,21,0,24.2,10.8,16.4,63,2.8,0,75,509,194,nan,nan,870.4899082,1,0.6,5.2
1990,2,22,0,28.2,9.2,19.5,79,10,0,75,509,194,nan,nan,870.2899082,1,0,0.7
1990,2,23,0,22.6,10.2,15.2,92,5.1,0,75,509,194,nan,nan,872.6899082,1,62.7,3.7
1990,2,24,0,12.6,9.6,10.6,95,0,0,75,509,194,nan,nan,876.8899082,1,5.7,2.9
1990,2,25,0,11.4,9,9.9,96,0,0,75,509,194,nan,nan,873.3899082,1,0.6,1.5
1990,2,26,0,13.8,10.4,12,98,0,0,75,509,194,nan,nan,875.7899082,1,4,0.2
1990,2,27,0,14.6,10.8,12.6,98,0,0,75,509,194,nan,nan,874.6899082,1,5.3,1.8
1990,2,28,0,19.8,11.5,15.5,97,0,0,75,509,194,nan,nan,873.2899082,1,6.3,0.9
1990,3,1,0,23.6,14,16.5,86,2.9,0,133,562,214,nan,nan,872.2899082,1,0.6,0.2
1990,3,2,0,24.6,13.4,18.2,89,5.6,0,133,562,214,nan,nan,871.4899082,1,3,2.2
1990,3,3,0,25.6,13.2,19,88,8.3,0,133,562,214,nan,nan,871.5899082,1,1.6,4.7
1990,3,4,0,21.4,15.2,16.2,93,1.2,0,133,562,214,nan,nan,871.7899082,1,28.4,4.9
1990,3,5,0,25.8,14.2,19.6,89,9.2,0,133,562,214,nan,nan,870.8899082,1,0.7,1.7
1990,3,6,0,25,11.6,17.6,86,10.3,0,133,562,214,nan,nan,870.4899082,1,0,4.9
1990,3,7,0,25,14,17.4,87,8.3,0,133,562,214,nan,nan,870.7899082,1,0,5.6
1990,3,8,0,24.6,14.4,18.4,83,9.3,0,133,562,214,nan,nan,871.0899082,1,0,4.3
1990,3,9,0,23,14,17,88,7.6,0,133,562,214,nan,nan,871.4899082,1,0.5,3.5
1990,3,10,0,25,13.4,19.5,89,2.5,0,133,562,214,nan,nan,870.9899082,1,4,3.2
1990,3,11,0,25,nan,18.1,90,7.2,0,133,562,214,nan,nan,871.2899082,1,1.4,4.3
1990,3,12,0,24.4,14.4,15.7,92,3.7,0,133,562,214,nan,nan,871.3899082,1,0,3.4
1990,3,13,0,24,13,17.5,84,4.5,0,133,562,214,nan,nan,869.9899082,1,1.6,2.2
1990,3,14,0,30.4,10,19.3,86,8.9,0,133,562,214,nan,nan,867.2899082,1,0,2.9
1990,3,15,0,32,13,21.2,75,10.4,0,133,562,214,nan,nan,867.0899082,1,0,4.4
1990,3,16,0,31.4,14,19.2,77,10.2,0,133,562,214,nan,nan,867.7899082,1,0,6.8
1990,3,17,0,24.4,15,16.5,95,1.7,0,133,562,214,nan,nan,870.9899082,1,0,4.2
1990,3,18,0,21.4,11,14.8,89,1.8,0,133,562,214,nan,nan,872.3899082,1,35.5,2.2
1990,3,19,0,25.6,12,17.5,87,6.7,0,133,562,214,nan,nan,871.4899082,1,0,4.8
1990,3,20,0,19.4,15,15,97,0,0,133,562,214,nan,nan,873.3899082,1,22.2,0.3
1990,3,21,0,13.2,9.8,11.6,96,0,0,133,562,214,nan,nan,874.2899082,1,39.1,1.2
1990,3,22,0,18.2,9.8,13,92,0,0,133,562,214,nan,nan,872.8899082,1,1.2,1.2
1990,3,23,0,20.4,11.8,15.8,93,1.5,0,133,562,214,nan,nan,872.1899082,1,0,1.7
1990,3,24,0,22.4,14.2,16.5,92,0,0,133,562,214,nan,nan,871.8899082,1,2.8,0.8
1990,3,25,0,22.8,12.2,17,87,0.8,0,133,562,214,nan,nan,873.0899082,1,0,2.8
1990,3,26,0,22.8,14.4,16.3,92,7.6,0,133,562,214,nan,nan,873.1899082,1,0,2.4
1990,3,27,0,22.6,14.2,17.6,87,6.2,0,133,562,214,nan,nan,872.2899082,1,5.4,3.5
1990,3,28,0,24.4,14.2,17.9,87,9,0,133,562,214,nan,nan,871.1899082,1,3.6,3.1
1990,3,29,0,29,10.8,19.2,85,9,0,133,562,214,nan,nan,869.2899082,1,0,3.8
1990,3,30,0,30.8,14.2,21.7,83,9.4,0,133,562,214,nan,nan,868.6899082,1,0,5.1
1990,3,31,0,29.6,15,22.3,85,8.3,0,133,562,214,nan,nan,868.9899082,1,0,5.1
1990,4,1,0,28.5,13.6,22.7,85,8.6,0,80,558,129,nan,nan,869.7899082,1,5.7,5.7
1990,4,2,0,27.4,13.2,16.7,85,10.7,0,80,558,129,nan,nan,869.3899082,1,0,6.2
1990,4,3,0,30,12.8,20,87,10,0,80,558,129,nan,nan,870.0899082,1,0,6.1
1990,4,4,0,25.6,16,19,90,4.5,0,80,558,129,nan,nan,870.1899082,1,20,3.3
1990,4,5,0,28.2,13,20,88,8.6,0,80,558,129,nan,nan,869.7899082,1,0,4.3
1990,4,6,0,31,15,21,85,6.2,0,80,558,129,nan,nan,869.2899082,1,0,5.4
1990,4,7,0,26,12.6,18,90,4.8,0,80,558,129,nan,nan,871.7899082,1,0,2
1990,4,8,0,24.6,14,18,92,5.5,0,80,558,129,nan,nan,872.3899082,1,1,3.4
1990,4,9,0,25,12.4,17.8,91,4.7,0,80,558,129,nan,nan,868.3899082,1,3.6,3.1
1990,4,10,0,26.4,15.6,19.5,87,8.9,0,80,558,129,nan,nan,870.6899082,1,1.9,2.2
1990,4,11,0,26.4,12,18,93,6.7,0,80,558,129,nan,nan,869.8899082,1,0,8.5
1990,4,12,0,23.4,13,17.2,95,2.5,0,80,558,129,nan,nan,871.1899082,1,44.8,1.4
1990,4,13,0,25,14.4,18,92,2.2,0,80,558,129,nan,nan,868.3899082,1,8,2.4
1990,4,14,0,26,13,18.8,90,6.8,0,80,558,129,nan,nan,871.1899082,1,0,4.4
1990,4,15,0,26.4,14.6,19.2,84,9,0,80,558,129,nan,nan,871.1899082,1,5.7,4.7
1990,4,16,0,26.4,10.4,17,77,8.9,0,80,558,129,nan,nan,870.0899082,1,0,4.3
1990,4,17,0,26.6,12,19.2,79,9.7,0,80,558,129,nan,nan,869.7899082,1,0,5.2
1990,4,18,0,25.2,10.8,18,86,8.3,0,80,558,129,nan,nan,870.8899082,1,0,3.9
1990,4,19,0,19.6,15.8,16,95,0.5,0,80,558,129,nan,nan,872.1899082,1,1.8,3.1
1990,4,20,0,20.6,8.2,14.1,86,4.5,0,80,558,129,nan,nan,872.0899082,1,9.9,2
1990,4,21,0,23.6,8.8,16.2,89,7,0,80,558,129,nan,nan,871.1899082,1,0.6,3.9
1990,4,22,0,24.4,13.8,17.4,88,8.8,0,80,558,129,nan,nan,870.1899082,1,0,3.6
1990,4,23,0,25.8,11.6,18.8,87,5.4,0,80,558,129,nan,nan,869.5899082,1,1,5
1990,4,24,0,27.2,12.7,19.5,87,8,0,80,558,129,nan,nan,868.7899082,1,0,5.8
1990,4,25,0,30,11.6,19.9,90,6.2,0,80,558,129,nan,nan,868.5899082,1,11.8,4.7
1990,4,26,0,30.2,16.8,21.5,87,6.7,0,80,558,129,nan,nan,867.8899082,1,4.8,4.8
1990,4,27,0,31.4,15.5,21,85,6.8,0,80,558,129,nan,nan,869.7899082,1,13.2,4.7
1990,4,28,0,28.8,16.8,21,88,8,0,80,558,129,nan,nan,869.4899082,1,0.2,4.8
1990,4,29,0,27.8,15.4,21,88,8.3,0,80,558,129,nan,nan,869.7899082,1,0,4.7
1990,4,30,0,29.5,13.6,21.3,90,8.6,0,80,558,129,nan,nan,869.0899082,1,0,4.7
1990,5,1,0,28.8,17.8,21.6,89,5.5,0,66,416,63,nan,nan,869.0899082,1,0,5.1
1990,5,2,0,26.4,15,20.5,79,7.8,0,66,416,63,nan,nan,869.1899082,1,0,5.1
1990,5,3,0,29,14.4,21.2,88,7.1,0,66,416,63,nan,nan,868.8899082,1,0,3.4
1990,5,4,0,27,16,21,87,7.9,0,66,416,63,nan,nan,869.0899082,1,0,4.4
1990,5,5,0,26,15.6,20.7,79,7.3,0,66,416,63,nan,nan,869.4899082,1,0,6
1990,5,6,0,26,14,19,87,7.2,0,66,416,63,nan,nan,869.2899082,1,0,5.1
1990,5,7,0,26.4,14,19,87,7,0,66,416,63,nan,nan,869.6899082,1,0,1.4
1990,5,8,0,25.4,17,19.5,91,2.6,0,66,416,63,nan,nan,869.9899082,1,0,2.9
1990,5,9,0,28,16,21.3,90,8.7,0,66,416,63,nan,nan,869.6899082,1,0.4,5.9
1990,5,10,0,28.5,15.4,20.2,88,6.8,0,66,416,63,nan,nan,869.6899082,1,0,3.1
1990,5,11,0,26.4,15,19.7,90,5.6,0,66,416,63,nan,nan,870.1899082,1,5,3.1
1990,5,12,0,27.6,15,20.2,89,7.7,0,66,416,63,nan,nan,869.8899082,1,0,4.9
1990,5,13,0,29,nan,20.1,88,6.4,0,66,416,63,nan,nan,869.7899082,1,0,3.1
1990,5,14,0,27.4,16.4,21.2,86,9.1,0,66,416,63,nan,nan,869.9899082,1,5.3,5.2
1990,5,15,0,27,12.6,20.2,95,8.5,0,66,416,63,nan,nan,869.7899082,1,0,5.5
1990,5,16,0,26.8,15,20.1,85,9.2,0,66,416,63,nan,nan,870.1899082,1,0,4.3
1990,5,17,0,26.6,15.2,19.5,89,6.7,0,66,416,63,nan,nan,871.0899082,1,0.8,5.1
1990,5,18,0,26.5,15,18.6,89,6.4,0,66,416,63,nan,nan,871.7899082,1,14.9,5.1
1990,5,19,0,26.8,12,19.7,88,9,0,66,416,63,nan,nan,870.0899082,1,1.1,2.7
1990,5,20,0,31.6,14.2,21.6,76,7.5,0,66,416,63,nan,nan,872.5899082,1,0,6.2
1990,5,21,0,30.6,15.2,20.2,89,5.7,0,66,416,63,nan,nan,869.1899082,1,38.5,1.5
1990,5,22,0,27,15.8,18.7,89,4.3,0,66,416,63,nan,nan,869.4899082,1,40.9,2.8
1990,5,23,0,28,16.8,20.2,89,3.1,0,66,416,63,nan,nan,868.7899082,1,6,nan
1990,5,24,0,28.8,16.8,21.5,89,5.9,0,66,416,63,nan,nan,868.9899082,1,8.3,2.9
1990,5,25,0,20.2,15.8,18.6,86,9.2,0,66,416,63,nan,nan,869.4899082,1,0,4
1990,5,26,0,31.8,17.8,23.7,78,9.3,0,66,416,63,nan,nan,869.0899082,1,2.6,6.4
1990,5,27,0,31.2,16.4,nan,82,5.7,0,66,416,63,nan,nan,867.7899082,1,4.6,7
1990,5,28,0,31.2,17.2,nan,81,9.3,0,66,416,63,nan,nan,868.1899082,1,0,2.2
1990,5,29,0,30.2,15.2,21.8,86,6.3,0,66,416,63,nan,nan,869.0899082,1,0,4.4
1990,5,30,0,29.6,15,22.5,76,7.4,0,66,416,63,nan,nan,868.9899082,1,0,6.1
1990,5,31,0,28.4,15.4,20.1,90,3.8,0,66,416,63,nan,nan,868.6899082,1,0,5.4
1990,6,1,0,27.4,17.4,20.8,88,3.4,0,71,384,69,nan,nan,869.6899082,1,8.9,2.2
1990,6,2,0,27,17,17.2,89,4.5,0,71,384,69,nan,nan,867.5899082,1,0,4.5
1990,6,3,0,26,17,19.5,91,4.9,0,71,384,69,nan,nan,870.9899082,1,1.9,4
1990,6,4,0,26,15,19.4,92,7.8,0,71,384,69,nan,nan,870.5899082,1,15.6,2.2
1990,6,5,0,24.4,14,19.2,91,2,0,71,384,69,nan,nan,870.3899082,1,0.4,4.6
1990,6,6,0,25.4,16,18.9,92,2,0,71,384,69,nan,nan,870.5899082,1,1.4,2.4
1990,6,7,0,26,15,18.9,95,2.8,0,71,384,69,nan,nan,870.4899082,1,33.8,5.8
1990,6,8,0,25.6,15,19.7,90,7.8,0,71,384,69,nan,nan,870.0899082,1,38.7,nan
1990,6,9,0,28.6,13,19.5,89,6.8,0,71,384,69,nan,nan,869.9899082,1,13.7,5.7
1990,6,10,0,25.4,16,17.9,93,0.3,0,71,384,69,nan,nan,870.8899082,1,22.7,3.2
1990,6,11,0,25.4,17,19.8,92,3,0,71,384,69,nan,nan,870.8899082,1,26.1,nan
1990,6,12,0,25,17.4,18.8,94,2.3,0,71,384,69,nan,nan,870.8899082,1,0,4.3
1990,6,13,0,28.6,17.4,19.8,94,3.8,0,71,384,69,nan,nan,870.5899082,1,7.1,2
1990,6,14,0,26.8,17.2,20.7,91,4.7,0,71,384,69,nan,nan,870.5899082,1,28.3,1.9
1990,6,15,0,27.2,14.8,19.5,86,7.8,0,71,384,69,nan,nan,870.0899082,1,0,4.4
1990,6,16,0,26.3,12.8,19.5,88,8.4,0,71,384,69,nan,nan,869.6899082,1,2.6,5
1990,6,17,0,26.4,16.2,19.8,89,6.8,0,71,384,69,nan,nan,870.3899082,1,5.1,4.1
1990,6,18,0,26.8,14.8,19.6,89,6.6,0,71,384,69,nan,nan,870.1899082,1,0,4.5
1990,6,19,0,26.4,16.2,19.9,89,4.8,0,71,384,69,nan,nan,869.7899082,1,13.1,5.1
1990,6,20,0,26.7,16.2,19.6,92,1.9,0,71,384,69,nan,nan,869.8899082,1,1.2,2.6
1990,6,21,0,26.4,16.4,20.4,91,2.8,0,71,384,69,nan,nan,870.2899082,1,18,nan
1990,6,22,0,27.2,16.8,21.3,95,6.4,0,71,384,69,nan,nan,870.3899082,1,0.2,2.3
1990,6,23,0,26.6,17.2,21,90,4.9,0,71,384,69,nan,nan,869.9899082,1,5.6,4
1990,6,24,0,26.2,15.4,20.2,92,3.3,0,71,384,69,nan,nan,870.4899082,1,0,3.7
1990,6,25,0,26,15.4,20.1,89,8.8,0,71,384,69,nan,nan,870.7899082,1,5.1,3.3
1990,6,26,0,26.6,14.8,18.4,90,3.7,0,71,384,69,nan,nan,870.6899082,1,0,4.8
1990,6,27,0,25.2,15.5,19.8,91,8.3,0,71,384,69,nan,nan,869.4899082,1,0,1.8
1990,6,28,0,25.6,16,20.3,82,4.6,0,71,384,69,nan,nan,869.2899082,1,8.7,4.7
1990,6,29,0,24.6,nan,19.4,94,1.7,0,71,384,69,nan,nan,869.0899082,1,4.3,4.3
1990,6,30,0,26,16.4,19.3,90,3.4,0,71,384,69,nan,nan,870.5899082,1,13.3,2
1990,7,1,0,26.4,18,21.7,81,6.2,0,64,386,138,nan,nan,871.0899082,1,1.2,4.8
1990,7,2,0,26.4,16.4,21.4,79,4.7,0,64,386,138,nan,nan,870.5899082,1,6.6,8.9
1990,7,3,0,26,15,20.3,86,7.4,0,64,386,138,nan,nan,870.0899082,1,1.5,1.3
1990,7,4,0,26,4.4,20.3,89,2.9,0,64,386,138,nan,nan,870.4899082,1,0.3,0.5
1990,7,5,0,27.2,14,19.8,90,5.8,0,64,386,138,nan,nan,871.1899082,1,33,nan
1990,7,6,0,26.4,15.4,20.4,90,2.4,0,64,386,138,nan,nan,870.6899082,1,34.5,nan
1990,7,7,0,25,17,19.5,90,2.7,0,64,386,138,nan,nan,871.1899082,1,12.3,2.1
1990,7,8,0,25.4,14,20,85,6.8,0,64,386,138,nan,nan,871.1899082,1,0.5,1.3
1990,7,9,0,24.2,14.4,19.8,87,3.4,0,64,386,138,nan,nan,870.6899082,1,0,1.9
1990,7,10,0,26,16.4,20.9,86,6.2,0,64,386,138,nan,nan,870.5899082,1,1.8,nan
1990,7,11,0,26.4,15,20.9,84,8.6,0,64,386,138,nan,nan,871.0899082,1,0,nan
1990,7,12,0,27,13,20.9,83,10.3,0,64,386,138,nan,nan,871.8899082,1,0,4.3
1990,7,13,0,27.4,16,21.7,84,7.8,0,64,386,138,nan,nan,872.2899082,1,0,2.4
1990,7,14,0,27,15,20.1,89,6.5,0,64,386,138,nan,nan,871.1899082,1,13.6,0.4
1990,7,15,0,26,15,20.7,89,7.5,0,64,386,138,nan,nan,870.8899082,1,7,0.9
1990,7,16,0,26.2,15.4,21,88,9.3,0,64,386,138,nan,nan,871.3899082,1,0,3.4
1990,7,17,0,26.6,15,20.3,83,6.3,0,64,386,138,nan,nan,871.2899082,1,0,2.9
1990,7,18,0,24.2,16.2,18.5,83,3,0,64,386,138,nan,nan,870.4899082,1,7.3,6.4
1990,7,19,0,23,14.8,17.9,86,3.5,0,64,386,138,nan,nan,870.6899082,1,23.1,1.2
1990,7,20,0,24.8,13.8,18.5,84,8.4,0,64,386,138,nan,nan,870.8899082,1,0.7,1.7
1990,7,21,0,24.2,16.2,18.1,86,3.1,0,64,386,138,nan,nan,871.8899082,1,6.3,3.3
1990,7,22,0,24.2,16,19.5,79,10,0,64,386,138,nan,nan,871.5899082,1,3.6,1.2
1990,7,23,0,25.6,14.8,19.5,85,6.8,0,64,386,138,nan,nan,870.7899082,1,0,4.3
1990,7,24,0,25.2,15.2,18.9,81,8.7,0,64,386,138,nan,nan,871.5899082,1,0,4.6
1990,7,25,0,25.8,9,16.9,86,5.6,0,64,386,138,nan,nan,871.8899082,1,0,5.5
1990,7,26,0,25,12,18.7,90,5.8,0,64,386,138,nan,nan,871.9899082,1,3.6,3.6
1990,7,27,0,24.2,15.2,19.3,89,2.9,0,64,386,138,nan,nan,871.5899082,1,8.2,3.8
1990,7,28,0,27.3,15,19.8,89,8.7,0,64,386,138,nan,nan,871.3899082,1,0.5,2.5
1990,7,29,0,26.8,15.2,21.3,82,6.9,0,64,386,138,nan,nan,871.3899082,1,0,3.2
1990,7,30,0,26.8,14.3,20.3,88,8.5,0,64,386,138,nan,nan,871.0899082,1,0.3,4.2
1990,7,31,0,26.6,15,19.9,80,8.4,0,64,386,138,nan,nan,871.3899082,1,3.9,5.7
1990,8,1,0,26.3,15,19.5,91,5.5,0,72,425,142,nan,nan,872.7899082,1,0,8.1
1990,8,2,0,25,14.8,19,92,7.9,0,72,425,142,nan,nan,872.4899082,1,4,4.3
1990,8,3,0,26.4,16,19.4,86,8.1,0,72,425,142,nan,nan,872.3899082,1,8.7,3.5
1990,8,4,0,26.2,12.6,18.9,86,9.8,0,72,425,142,nan,nan,871.4899082,1,0,2.4
1990,8,5,0,27,16,19.9,85,9.5,0,72,425,142,nan,nan,870.4899082,1,2.5,6.3
1990,8,6,0,27,14,18.8,97,7.4,0,72,425,142,nan,nan,869.7899082,1,1.4,6.5
1990,8,7,0,28,17,20.8,89,8.2,0,72,425,142,nan,nan,869.5899082,1,5.9,2.4
1990,8,8,0,27,14.4,18.2,87,9.3,0,72,425,142,nan,nan,872.6899082,1,1.2,3.6
1990,8,9,0,24,12,17.4,92,3.2,0,72,425,142,nan,nan,871.9899082,1,2.8,6.6
1990,8,10,0,24,13,17.9,92,4.3,0,72,425,142,nan,nan,871.9899082,1,0.3,2.4
1990,8,11,0,24.4,14.4,17.8,96,2.9,0,72,425,142,nan,nan,872.2899082,1,2.4,1.2
1990,8,12,0,25.4,15,20.7,93,5.7,0,72,425,142,nan,nan,872.3899082,1,24.3,0.6
1990,8,13,0,25.2,15.4,19.3,88,6.5,0,72,425,142,nan,nan,872.2899082,1,8.8,2.9
1990,8,14,0,25,16.4,19.6,91,7.5,0,72,425,142,nan,nan,871.7899082,1,2,6.4
1990,8,15,0,26,14.4,18.9,91,6.8,0,72,425,142,nan,nan,871.1899082,1,19.5,3.3
1990,8,16,0,26,16,19.6,87,8.5,0,72,425,142,nan,nan,871.1899082,1,25.1,5.7
1990,8,17,0,25,16.4,18.3,88,3.9,0,72,425,142,nan,nan,870.9899082,1,5.1,nan
1990,8,18,0,25.4,16.4,19.2,94,7.1,0,72,425,142,nan,nan,871.2899082,1,19.5,0.8
1990,8,19,0,24.6,15,17.7,91,8.6,0,72,425,142,nan,nan,868.3899082,1,14.4,4.3
1990,8,20,0,24.8,10.8,17.2,93,6.4,0,72,425,142,nan,nan,871.1899082,1,2.3,4.8
1990,8,21,0,22.2,16.2,18.1,96,3.5,0,72,425,142,nan,nan,871.1899082,1,7.4,2.7
1990,8,22,0,24.2,16.2,18.5,95,4.2,0,72,425,142,nan,nan,870.4899082,1,17.5,nan
1990,8,23,0,25.4,16,19.9,90,8,0,72,425,142,nan,nan,870.5899082,1,26.7,nan
1990,8,24,0,25.2,16.2,19.4,97,4.7,0,72,425,142,nan,nan,871.6899082,1,1.6,3.8
1990,8,25,0,23.6,14.5,18.5,90,3.3,0,72,425,142,nan,nan,872.2899082,1,0,3
1990,8,26,0,26.4,13.2,20.5,84,6.9,0,72,425,142,nan,nan,871.7899082,1,1.9,3.3
1990,8,27,0,25.4,16.2,19.6,86,5.5,0,72,425,142,nan,nan,873.7899082,1,2.8,4.5
1990,8,28,0,25.2,15,18.6,92,4.4,0,72,425,142,nan,nan,870.1899082,1,7.6,3.4
1990,8,29,0,25.4,12.2,18.6,95,6.2,0,72,425,142,nan,nan,870.4899082,1,0.3,3.2
1990,8,30,0,25.8,3.8,18.5,93,4.6,0,72,425,142,nan,nan,870.3899082,1,0,3.4
1990,8,31,0,26.8,14.8,19.1,89,6.5,0,72,425,142,nan,nan,869.8899082,1,16.2,4.1
1990,9,1,0,23,14,19.4,90,2.6,0,130,388,100,nan,nan,869.7899082,1,12.8,0.7
1990,9,2,0,26,16.6,19.6,90,3.5,0,130,388,100,nan,nan,870.1899082,1,1,3.2
1990,9,3,0,27,15,19.8,85,6.6,0,130,388,100,nan,nan,870.4899082,1,0,2.8
1990,9,4,0,25.4,14.4,17.5,90,5.3,0,130,388,100,nan,nan,870.9899082,1,0,4.3
1990,9,5,0,25,13,18.1,89,4.5,0,130,388,100,nan,nan,870.5899082,1,18.6,1.8
1990,9,6,0,26.4,15.4,18.4,90,3.6,0,130,388,100,nan,nan,869.9899082,1,9,1.5
1990,9,7,0,26.2,16.4,18.9,92,3.1,0,130,388,100,nan,nan,869.4899082,1,6,nan
1990,9,8,0,27.4,16.4,21.5,89,9.5,0,130,388,100,nan,nan,869.5899082,1,36.1,5
1990,9,9,0,27,14,20.5,81,9.9,0,130,388,100,nan,nan,869.5899082,1,0,5.3
1990,9,10,0,28,15.4,21.4,80,7.3,0,130,388,100,nan,nan,870.1899082,1,2.1,5.2
1990,9,11,0,27.4,16.4,20.4,91,8,0,130,388,100,nan,nan,869.6899082,1,0.2,4.4
1990,9,12,0,28,15,20.6,86,10,0,130,388,100,nan,nan,869.1899082,1,0,5
1990,9,13,0,27.6,15,19.7,87,7.5,0,130,388,100,nan,nan,869.7899082,1,0,3.3
1990,9,14,0,27,15,19,94,3.5,0,130,388,100,nan,nan,870.0899082,1,9.6,2.7
1990,9,15,0,25,15.4,17.4,93,2.1,0,130,388,100,nan,nan,869.1899082,1,17.4,2.4
1990,9,16,0,29.4,15.4,20.4,84,8.2,0,130,388,100,nan,nan,868.2899082,1,0,3.8
